Date,Surf_PAR_umol/s/sqm,Qual_Surf_PAR
7/29/15 0:45,1,210
7/29/15 1:00,1,210
7/29/15 1:15,1,210
7/29/15 1:30,1,210
7/29/15 1:45,1,210
7/29/15 2:00,1,210
7/29/15 2:15,1,210
7/29/15 2:30,1,210
7/29/15 2:45,1,210
7/29/15 3:00,1,210
7/29/15 3:15,1,210
7/29/15 3:30,1,210
7/29/15 3:45,1,210
7/29/15 4:00,1,210
7/29/15 4:15,1,210
7/29/15 4:30,1,210
7/29/15 4:45,8,210
7/29/15 5:00,21,210
7/29/15 5:15,42,210
7/29/15 5:30,57,210
7/29/15 5:45,70,210
7/29/15 6:00,83,210
7/29/15 6:15,92,210
7/29/15 6:30,95,210
7/29/15 6:45,103,210
7/29/15 7:00,109,210
7/29/15 7:15,123,210
7/29/15 7:30,730,210
7/29/15 7:45,833,210
7/29/15 8:00,914,210
7/29/15 8:15,1002,210
7/29/15 8:30,1101,210
7/29/15 8:45,1181,210
7/29/15 9:00,1266,210
7/29/15 9:15,1352,210
7/29/15 9:30,1425,210
7/29/15 9:45,1490,210
7/29/15 10:00,1556,210
7/29/15 10:15,1611,210
7/29/15 10:30,1664,210
7/29/15 10:45,1704,210
7/29/15 11:00,1743,210
7/29/15 11:15,1737,210
7/29/15 11:30,1700,210
7/29/15 11:45,1821,210
7/29/15 12:00,1824,210
7/29/15 12:15,1820,210
7/29/15 12:30,1824,210
7/29/15 12:45,1805,210
7/29/15 13:00,1391,210
7/29/15 13:15,1755,210
7/29/15 13:30,1718,210
7/29/15 13:45,1688,210
7/29/15 14:00,1643,210
7/29/15 14:15,1585,210
7/29/15 14:30,1531,210
7/29/15 14:45,1471,210
7/29/15 15:00,1403,210
7/29/15 15:15,1327,210
7/29/15 15:30,1256,210
7/29/15 15:45,1173,210
7/29/15 16:00,1092,210
7/29/15 16:15,758,210
7/29/15 16:30,923,210
7/29/15 16:45,838,210
7/29/15 17:00,756,210
7/29/15 17:15,732,210
7/29/15 17:30,607,210
7/29/15 17:45,496,210
7/29/15 18:00,409,210
7/29/15 18:15,325,210
7/29/15 18:30,245,210
7/29/15 18:45,174,210
7/29/15 19:00,115,210
7/29/15 19:15,69,210
7/29/15 19:30,30,210
7/29/15 19:45,11,210
7/29/15 20:00,2,210
7/29/15 20:15,1,210
7/29/15 20:30,1,210
7/29/15 20:45,1,210
7/29/15 21:00,1,210
7/29/15 21:15,1,210
7/29/15 21:30,1,210
7/29/15 21:45,1,210
7/29/15 22:00,1,210
7/29/15 22:15,1,210
7/29/15 22:30,1,210
7/29/15 22:45,1,210
7/29/15 23:00,1,210
7/29/15 23:15,1,210
7/29/15 23:30,1,210
7/29/15 23:45,1,210
7/30/15 0:00,1,210
7/30/15 0:15,1,210
7/30/15 0:30,1,210
7/30/15 0:45,1,210
7/30/15 1:00,1,210
7/30/15 1:15,1,210
7/30/15 1:30,1,210
7/30/15 1:45,1,210
7/30/15 2:00,1,210
7/30/15 2:15,1,210
7/30/15 2:30,1,210
7/30/15 2:45,1,210
7/30/15 3:00,1,210
7/30/15 3:15,1,210
7/30/15 3:30,1,210
7/30/15 3:45,1,210
7/30/15 4:00,1,210
7/30/15 4:15,1,210
7/30/15 4:30,1,210
7/30/15 4:45,9,210
7/30/15 5:00,23,210
7/30/15 5:15,40,210
7/30/15 5:30,55,210
7/30/15 5:45,67,210
7/30/15 6:00,77,210
7/30/15 6:15,86,210
7/30/15 6:30,93,210
7/30/15 6:45,99,210
7/30/15 7:00,104,210
7/30/15 7:15,117,210
7/30/15 7:30,729,210
7/30/15 7:45,821,210
7/30/15 8:00,911,210
7/30/15 8:15,998,210
7/30/15 8:30,1089,210
7/30/15 8:45,1172,210
7/30/15 9:00,1259,210
7/30/15 9:15,1348,210
7/30/15 9:30,1418,210
7/30/15 9:45,1487,210
7/30/15 10:00,1555,210
7/30/15 10:15,1607,210
7/30/15 10:30,1662,210
7/30/15 10:45,1699,210
7/30/15 11:00,1739,210
7/30/15 11:15,1771,210
7/30/15 11:30,1489,210
7/30/15 11:45,1811,210
7/30/15 12:00,1820,210
7/30/15 12:15,1819,210
7/30/15 12:30,1823,210
7/30/15 12:45,1812,210
7/30/15 13:00,1610,210
7/30/15 13:15,1762,210
7/30/15 13:30,1727,210
7/30/15 13:45,1686,210
7/30/15 14:00,1638,210
7/30/15 14:15,1587,210
7/30/15 14:30,1536,210
7/30/15 14:45,1469,210
7/30/15 15:00,1407,210
7/30/15 15:15,1331,210
7/30/15 15:30,1255,210
7/30/15 15:45,1175,210
7/30/15 16:00,1094,210
7/30/15 16:15,791,210
7/30/15 16:30,938,210
7/30/15 16:45,849,210
7/30/15 17:00,769,210
7/30/15 17:15,749,210
7/30/15 17:30,614,210
7/30/15 17:45,504,210
7/30/15 18:00,416,210
7/30/15 18:15,327,210
7/30/15 18:30,243,210
7/30/15 18:45,171,210
7/30/15 19:00,111,210
7/30/15 19:15,65,210
7/30/15 19:30,28,210
7/30/15 19:45,10,210
7/30/15 20:00,2,210
7/30/15 20:15,1,210
7/30/15 20:30,1,210
7/30/15 20:45,1,210
7/30/15 21:00,1,210
7/30/15 21:15,1,210
7/30/15 21:30,1,210
7/30/15 21:45,1,210
7/30/15 22:00,1,210
7/30/15 22:15,1,210
7/30/15 22:30,1,210
7/30/15 22:45,1,210
7/30/15 23:00,1,210
7/30/15 23:15,1,210
7/30/15 23:30,1,210
7/30/15 23:45,1,210
7/31/15 0:00,1,210
7/31/15 0:15,1,210
7/31/15 0:30,1,210
7/31/15 0:45,1,210
7/31/15 1:00,1,210
7/31/15 1:15,1,210
7/31/15 1:30,1,210
7/31/15 1:45,1,210
7/31/15 2:00,1,210
7/31/15 2:15,1,210
7/31/15 2:30,1,210
7/31/15 2:45,1,210
7/31/15 3:00,1,210
7/31/15 3:15,1,210
7/31/15 3:30,1,210
7/31/15 3:45,1,210
7/31/15 4:00,1,210
7/31/15 4:15,1,210
7/31/15 4:30,1,210
7/31/15 4:45,8,210
7/31/15 5:00,23,210
7/31/15 5:15,40,210
7/31/15 5:30,55,210
7/31/15 5:45,67,210
7/31/15 6:00,77,210
7/31/15 6:15,85,210
7/31/15 6:30,91,210
7/31/15 6:45,98,210
7/31/15 7:00,104,210
7/31/15 7:15,117,210
7/31/15 7:30,728,210
7/31/15 7:45,827,210
7/31/15 8:00,922,210
7/31/15 8:15,1018,210
7/31/15 8:30,1112,210
7/31/15 8:45,1205,210
7/31/15 9:00,1288,210
7/31/15 9:15,1366,210
7/31/15 9:30,1433,210
7/31/15 9:45,1516,210
7/31/15 10:00,1580,210
7/31/15 10:15,1640,210
7/31/15 10:30,1695,210
7/31/15 10:45,1739,210
7/31/15 11:00,1770,210
7/31/15 11:15,1496,210
7/31/15 11:30,1830,210
7/31/15 11:45,1847,210
7/31/15 12:00,1854,210
7/31/15 12:15,1857,210
7/31/15 12:30,1846,210
7/31/15 12:45,1799,210
7/31/15 13:00,1756,210
7/31/15 13:15,1786,210
7/31/15 13:30,1757,210
7/31/15 13:45,1716,210
7/31/15 14:00,1665,210
7/31/15 14:15,1608,210
7/31/15 14:30,1559,210
7/31/15 14:45,1496,210
7/31/15 15:00,1413,210
7/31/15 15:15,1345,210
7/31/15 15:30,1263,210
7/31/15 15:45,1176,210
7/31/15 16:00,1014,210
7/31/15 16:15,730,210
7/31/15 16:30,919,210
7/31/15 16:45,828,210
7/31/15 17:00,729,210
7/31/15 17:15,730,210
7/31/15 17:30,589,210
7/31/15 17:45,483,210
7/31/15 18:00,398,210
7/31/15 18:15,313,210
7/31/15 18:30,233,210
7/31/15 18:45,163,210
7/31/15 19:00,106,210
7/31/15 19:15,61,210
7/31/15 19:30,26,210
7/31/15 19:45,9,210
7/31/15 20:00,2,210
7/31/15 20:15,1,210
7/31/15 20:30,1,210
7/31/15 20:45,1,210
7/31/15 21:00,1,210
7/31/15 21:15,1,210
7/31/15 21:30,1,210
7/31/15 21:45,1,210
7/31/15 22:00,1,210
7/31/15 22:15,1,210
7/31/15 22:30,1,210
7/31/15 22:45,1,210
7/31/15 23:00,1,210
7/31/15 23:15,1,210
7/31/15 23:30,1,210
7/31/15 23:45,1,210
8/1/15 0:00,1,210
8/1/15 0:15,1,210
8/1/15 0:30,1,210
8/1/15 0:45,1,210
8/1/15 1:00,1,210
8/1/15 1:15,1,210
8/1/15 1:30,1,210
8/1/15 1:45,1,210
8/1/15 2:00,1,210
8/1/15 2:15,1,210
8/1/15 2:30,1,210
8/1/15 2:45,1,210
8/1/15 3:00,1,210
8/1/15 3:15,1,210
8/1/15 3:30,1,210
8/1/15 3:45,1,210
8/1/15 4:00,1,210
8/1/15 4:15,1,210
8/1/15 4:30,1,210
8/1/15 4:45,7,210
8/1/15 5:00,23,210
8/1/15 5:15,44,210
8/1/15 5:30,67,210
8/1/15 5:45,77,210
8/1/15 6:00,81,210
8/1/15 6:15,104,210
8/1/15 6:30,116,210
8/1/15 6:45,114,210
8/1/15 7:00,119,210
8/1/15 7:15,142,210
8/1/15 7:30,709,210
8/1/15 7:45,785,210
8/1/15 8:00,931,210
8/1/15 8:15,975,210
8/1/15 8:30,1084,210
8/1/15 8:45,1226,210
8/1/15 9:00,1227,210
8/1/15 9:15,1368,210
8/1/15 9:30,1413,210
8/1/15 9:45,1156,210
8/1/15 10:00,1540,210
8/1/15 10:15,1628,210
8/1/15 10:30,1674,210
8/1/15 10:45,1718,210
8/1/15 11:00,1764,210
8/1/15 11:15,1804,210
8/1/15 11:30,1820,210
8/1/15 11:45,1834,210
8/1/15 12:00,1840,210
8/1/15 12:15,1846,210
8/1/15 12:30,1687,210
8/1/15 12:45,1822,210
8/1/15 13:00,1807,210
8/1/15 13:15,1781,210
8/1/15 13:30,1749,210
8/1/15 13:45,1713,210
8/1/15 14:00,1659,210
8/1/15 14:15,1602,210
8/1/15 14:30,1542,210
8/1/15 14:45,1479,210
8/1/15 15:00,1408,210
8/1/15 15:15,1326,210
8/1/15 15:30,1253,210
8/1/15 15:45,995,210
8/1/15 16:00,1089,210
8/1/15 16:15,1001,210
8/1/15 16:30,921,210
8/1/15 16:45,810,210
8/1/15 17:00,753,210
8/1/15 17:15,716,210
8/1/15 17:30,556,210
8/1/15 17:45,466,210
8/1/15 18:00,350,210
8/1/15 18:15,267,210
8/1/15 18:30,203,210
8/1/15 18:45,141,210
8/1/15 19:00,86,210
8/1/15 19:15,46,210
8/1/15 19:30,22,210
8/1/15 19:45,6,210
8/1/15 20:00,1,210
8/1/15 20:15,1,210
8/1/15 20:30,1,210
8/1/15 20:45,1,210
8/1/15 21:00,1,210
8/1/15 21:15,1,210
8/1/15 21:30,1,210
8/1/15 21:45,1,210
8/1/15 22:00,1,210
8/1/15 22:15,1,210
8/1/15 22:30,1,210
8/1/15 22:45,1,210
8/1/15 23:00,1,210
8/1/15 23:15,1,210
8/1/15 23:30,1,210
8/1/15 23:45,1,210
8/2/15 0:00,1,210
8/2/15 0:15,1,210
8/2/15 0:30,1,210
8/2/15 0:45,1,210
8/2/15 1:00,1,210
8/2/15 1:15,1,210
8/2/15 1:30,1,210
8/2/15 1:45,1,210
8/2/15 2:00,1,210
8/2/15 2:15,1,210
8/2/15 2:30,1,210
8/2/15 2:45,1,210
8/2/15 3:00,1,210
8/2/15 3:15,1,210
8/2/15 3:30,1,210
8/2/15 3:45,1,210
8/2/15 4:00,1,210
8/2/15 4:15,1,210
8/2/15 4:30,1,210
8/2/15 4:45,5,210
8/2/15 5:00,18,210
8/2/15 5:15,40,210
8/2/15 5:30,64,210
8/2/15 5:45,89,210
8/2/15 6:00,120,210
8/2/15 6:15,152,210
8/2/15 6:30,190,210
8/2/15 6:45,250,210
8/2/15 7:00,320,210
8/2/15 7:15,319,210
8/2/15 7:30,387,210
8/2/15 7:45,608,210
8/2/15 8:00,349,210
8/2/15 8:15,374,210
8/2/15 8:30,827,210
8/2/15 8:45,222,210
8/2/15 9:00,377,210
8/2/15 9:15,535,210
8/2/15 9:30,664,210
8/2/15 9:45,1085,210
8/2/15 10:00,1303,210
8/2/15 10:15,1190,210
8/2/15 10:30,694,210
8/2/15 10:45,1664,210
8/2/15 11:00,1053,210
8/2/15 11:15,1346,210
8/2/15 11:30,653,210
8/2/15 11:45,599,210
8/2/15 12:00,420,210
8/2/15 12:15,579,210
8/2/15 12:30,1006,210
8/2/15 12:45,1141,210
8/2/15 13:00,1744,210
8/2/15 13:15,1736,210
8/2/15 13:30,1623,210
8/2/15 13:45,1364,210
8/2/15 14:00,1435,210
8/2/15 14:15,1482,210
8/2/15 14:30,1227,210
8/2/15 14:45,1309,210
8/2/15 15:00,1301,210
8/2/15 15:15,821,210
8/2/15 15:30,1157,210
8/2/15 15:45,828,210
8/2/15 16:00,1013,210
8/2/15 16:15,1083,210
8/2/15 16:30,977,210
8/2/15 16:45,401,210
8/2/15 17:00,443,210
8/2/15 17:15,279,210
8/2/15 17:30,203,210
8/2/15 17:45,172,210
8/2/15 18:00,139,210
8/2/15 18:15,140,210
8/2/15 18:30,121,210
8/2/15 18:45,85,210
8/2/15 19:00,46,210
8/2/15 19:15,24,210
8/2/15 19:30,10,210
8/2/15 19:45,5,210
8/2/15 20:00,1,210
8/2/15 20:15,1,210
8/2/15 20:30,1,210
8/2/15 20:45,1,210
8/2/15 21:00,1,210
8/2/15 21:15,1,210
8/2/15 21:30,1,210
8/2/15 21:45,1,210
8/2/15 22:00,1,210
8/2/15 22:15,1,210
8/2/15 22:30,1,210
8/2/15 22:45,1,210
8/2/15 23:00,1,210
8/2/15 23:15,1,210
8/2/15 23:30,1,210
8/2/15 23:45,1,210
8/3/15 0:00,1,210
8/3/15 0:15,1,210
8/3/15 0:30,1,210
8/3/15 0:45,1,210
8/3/15 1:00,1,210
8/3/15 1:15,1,210
8/3/15 1:30,1,210
8/3/15 1:45,1,210
8/3/15 2:00,1,210
8/3/15 2:15,1,210
8/3/15 2:30,1,210
8/3/15 2:45,1,210
8/3/15 3:00,1,210
8/3/15 3:15,1,210
8/3/15 3:30,1,210
8/3/15 3:45,1,210
8/3/15 4:00,1,210
8/3/15 4:15,1,210
8/3/15 4:30,1,210
8/3/15 4:45,2,210
8/3/15 5:00,7,210
8/3/15 5:15,13,210
8/3/15 5:30,28,210
8/3/15 5:45,28,210
8/3/15 6:00,57,210
8/3/15 6:15,123,210
8/3/15 6:30,188,210
8/3/15 6:45,269,210
8/3/15 7:00,218,210
8/3/15 7:15,289,210
8/3/15 7:30,276,210
8/3/15 7:45,321,210
8/3/15 8:00,352,210
8/3/15 8:15,329,210
8/3/15 8:30,324,210
8/3/15 8:45,372,210
8/3/15 9:00,408,210
8/3/15 9:15,510,210
8/3/15 9:30,545,210
8/3/15 9:45,575,210
8/3/15 10:00,739,210
8/3/15 10:15,1224,210
8/3/15 10:30,1470,210
8/3/15 10:45,1538,210
8/3/15 11:00,1689,210
8/3/15 11:15,1580,210
8/3/15 11:30,1302,210
8/3/15 11:45,939,210
8/3/15 12:00,1583,210
8/3/15 12:15,1541,210
8/3/15 12:30,1732,210
8/3/15 12:45,1709,210
8/3/15 13:00,1677,210
8/3/15 13:15,1642,210
8/3/15 13:30,1624,210
8/3/15 13:45,1570,210
8/3/15 14:00,1571,210
8/3/15 14:15,1517,210
8/3/15 14:30,1461,210
8/3/15 14:45,1411,210
8/3/15 15:00,1220,210
8/3/15 15:15,1239,210
8/3/15 15:30,1142,210
8/3/15 15:45,887,210
8/3/15 16:00,967,210
8/3/15 16:15,1018,210
8/3/15 16:30,954,210
8/3/15 16:45,842,210
8/3/15 17:00,708,210
8/3/15 17:15,728,210
8/3/15 17:30,593,210
8/3/15 17:45,478,210
8/3/15 18:00,397,210
8/3/15 18:15,279,210
8/3/15 18:30,182,210
8/3/15 18:45,105,210
8/3/15 19:00,86,210
8/3/15 19:15,49,210
8/3/15 19:30,22,210
8/3/15 19:45,5,210
8/3/15 20:00,1,210
8/3/15 20:15,1,210
8/3/15 20:30,1,210
8/3/15 20:45,1,210
8/3/15 21:00,1,210
8/3/15 21:15,1,210
8/3/15 21:30,1,210
8/3/15 21:45,1,210
8/3/15 22:00,1,210
8/3/15 22:15,1,210
8/3/15 22:30,1,210
8/3/15 22:45,1,210
8/3/15 23:00,1,210
8/3/15 23:15,1,210
8/3/15 23:30,1,210
8/3/15 23:45,1,210
8/4/15 0:00,1,210
8/4/15 0:15,1,210
8/4/15 0:30,1,210
8/4/15 0:45,1,210
8/4/15 1:00,1,210
8/4/15 1:15,1,210
8/4/15 1:30,1,210
8/4/15 1:45,1,210
8/4/15 2:00,1,210
8/4/15 2:15,1,210
8/4/15 2:30,1,210
8/4/15 2:45,1,210
8/4/15 3:00,1,210
8/4/15 3:15,1,210
8/4/15 3:30,1,210
8/4/15 3:45,1,210
8/4/15 4:00,1,210
8/4/15 4:15,1,210
8/4/15 4:30,1,210
8/4/15 4:45,4,210
8/4/15 5:00,16,210
8/4/15 5:15,30,210
8/4/15 5:30,56,210
8/4/15 5:45,110,210
8/4/15 6:00,151,210
8/4/15 6:15,180,210
8/4/15 6:30,259,210
8/4/15 6:45,375,210
8/4/15 7:00,247,210
8/4/15 7:15,262,210
8/4/15 7:30,232,210
8/4/15 7:45,297,210
8/4/15 8:00,332,210
8/4/15 8:15,387,210
8/4/15 8:30,378,210
8/4/15 8:45,450,210
8/4/15 9:00,773,210
8/4/15 9:15,725,210
8/4/15 9:30,767,210
8/4/15 9:45,1393,210
8/4/15 10:00,1662,210
8/4/15 10:15,1699,210
8/4/15 10:30,1654,210
8/4/15 10:45,1696,210
8/4/15 11:00,1474,210
8/4/15 11:15,1781,210
8/4/15 11:30,1796,210
8/4/15 11:45,1810,210
8/4/15 12:00,1680,210
8/4/15 12:15,1853,210
8/4/15 12:30,1717,210
8/4/15 12:45,1862,210
8/4/15 13:00,1816,210
8/4/15 13:15,1876,210
8/4/15 13:30,1001,210
8/4/15 13:45,835,210
8/4/15 14:00,839,210
8/4/15 14:15,845,210
8/4/15 14:30,918,210
8/4/15 14:45,807,210
8/4/15 15:00,781,210
8/4/15 15:15,747,210
8/4/15 15:30,1022,210
8/4/15 15:45,560,210
8/4/15 16:00,964,210
8/4/15 16:15,737,210
8/4/15 16:30,917,210
8/4/15 16:45,845,210
8/4/15 17:00,717,210
8/4/15 17:15,682,210
8/4/15 17:30,540,210
8/4/15 17:45,442,210
8/4/15 18:00,344,210
8/4/15 18:15,249,210
8/4/15 18:30,178,210
8/4/15 18:45,122,210
8/4/15 19:00,74,210
8/4/15 19:15,39,210
8/4/15 19:30,16,210
8/4/15 19:45,4,210
8/4/15 20:00,1,210
8/4/15 20:15,1,210
8/4/15 20:30,1,210
8/4/15 20:45,1,210
8/4/15 21:00,1,210
8/4/15 21:15,1,210
8/4/15 21:30,1,210
8/4/15 21:45,1,210
8/4/15 22:00,1,210
8/4/15 22:15,1,210
8/4/15 22:30,1,210
8/4/15 22:45,1,210
8/4/15 23:00,1,210
8/4/15 23:15,1,210
8/4/15 23:30,1,210
8/4/15 23:45,1,210
8/5/15 0:00,1,210
8/5/15 0:15,1,210
8/5/15 0:30,1,210
8/5/15 0:45,1,210
8/5/15 1:00,1,210
8/5/15 1:15,1,210
8/5/15 1:30,1,210
8/5/15 1:45,1,210
8/5/15 2:00,1,210
8/5/15 2:15,1,210
8/5/15 2:30,1,210
8/5/15 2:45,1,210
8/5/15 3:00,1,210
8/5/15 3:15,1,210
8/5/15 3:30,1,210
8/5/15 3:45,1,210
8/5/15 4:00,1,210
8/5/15 4:15,1,210
8/5/15 4:30,1,210
8/5/15 4:45,3,210
8/5/15 5:00,13,210
8/5/15 5:15,27,210
8/5/15 5:30,39,210
8/5/15 5:45,60,210
8/5/15 6:00,55,210
8/5/15 6:15,92,210
8/5/15 6:30,117,210
8/5/15 6:45,167,210
8/5/15 7:00,215,210
8/5/15 7:15,148,210
8/5/15 7:30,124,210
8/5/15 7:45,165,210
8/5/15 8:00,184,210
8/5/15 8:15,211,210
8/5/15 8:30,235,210
8/5/15 8:45,284,210
8/5/15 9:00,282,210
8/5/15 9:15,325,210
8/5/15 9:30,321,210
8/5/15 9:45,367,210
8/5/15 10:00,448,210
8/5/15 10:15,575,210
8/5/15 10:30,431,210
8/5/15 10:45,394,210
8/5/15 11:00,533,210
8/5/15 11:15,573,210
8/5/15 11:30,1560,210
8/5/15 11:45,2013,330
8/5/15 12:00,1649,210
8/5/15 12:15,1575,210
8/5/15 12:30,1776,210
8/5/15 12:45,1024,210
8/5/15 13:00,1979,210
8/5/15 13:15,1934,210
8/5/15 13:30,1871,210
8/5/15 13:45,1799,210
8/5/15 14:00,810,210
8/5/15 14:15,821,210
8/5/15 14:30,493,210
8/5/15 14:45,283,210
8/5/15 15:00,482,210
8/5/15 15:15,449,210
8/5/15 15:30,314,210
8/5/15 15:45,407,210
8/5/15 16:00,356,210
8/5/15 16:15,544,210
8/5/15 16:30,531,210
8/5/15 16:45,510,210
8/5/15 17:00,408,210
8/5/15 17:15,296,210
8/5/15 17:30,210,210
8/5/15 17:45,165,210
8/5/15 18:00,120,210
8/5/15 18:15,98,210
8/5/15 18:30,65,210
8/5/15 18:45,58,210
8/5/15 19:00,29,210
8/5/15 19:15,15,210
8/5/15 19:30,5,210
8/5/15 19:45,1,210
8/5/15 20:00,1,210
8/5/15 20:15,1,210
8/5/15 20:30,1,210
8/5/15 20:45,1,210
8/5/15 21:00,1,210
8/5/15 21:15,1,210
8/5/15 21:30,1,210
8/5/15 21:45,1,210
8/5/15 22:00,1,210
8/5/15 22:15,1,210
8/5/15 22:30,1,210
8/5/15 22:45,1,210
8/5/15 23:00,1,210
8/5/15 23:15,1,210
8/5/15 23:30,1,210
8/5/15 23:45,1,210
8/6/15 0:00,1,210
8/6/15 0:15,1,210
8/6/15 0:30,1,210
8/6/15 0:45,1,210
8/6/15 1:00,1,210
8/6/15 1:15,1,210
8/6/15 1:30,1,210
8/6/15 1:45,1,210
8/6/15 2:00,1,210
8/6/15 2:15,1,210
8/6/15 2:30,1,210
8/6/15 2:45,1,210
8/6/15 3:00,1,210
8/6/15 3:15,1,210
8/6/15 3:30,1,210
8/6/15 3:45,1,210
8/6/15 4:00,1,210
8/6/15 4:15,1,210
8/6/15 4:30,1,210
8/6/15 4:45,2,210
8/6/15 5:00,10,210
8/6/15 5:15,20,210
8/6/15 5:30,34,210
8/6/15 5:45,44,210
8/6/15 6:00,62,210
8/6/15 6:15,115,210
8/6/15 6:30,173,210
8/6/15 6:45,147,210
8/6/15 7:00,187,210
8/6/15 7:15,270,210
8/6/15 7:30,216,210
8/6/15 7:45,829,210
8/6/15 8:00,359,210
8/6/15 8:15,1068,210
8/6/15 8:30,376,210
8/6/15 8:45,389,210
8/6/15 9:00,452,210
8/6/15 9:15,674,210
8/6/15 9:30,1556,210
8/6/15 9:45,1614,210
8/6/15 10:00,1511,210
8/6/15 10:15,1617,210
8/6/15 10:30,1577,210
8/6/15 10:45,1631,210
8/6/15 11:00,1745,210
8/6/15 11:15,1783,210
8/6/15 11:30,1809,210
8/6/15 11:45,1816,210
8/6/15 12:00,1838,210
8/6/15 12:15,1835,210
8/6/15 12:30,1562,210
8/6/15 12:45,1809,210
8/6/15 13:00,1791,210
8/6/15 13:15,1747,210
8/6/15 13:30,1718,210
8/6/15 13:45,1711,210
8/6/15 14:00,1651,210
8/6/15 14:15,1583,210
8/6/15 14:30,1517,210
8/6/15 14:45,1443,210
8/6/15 15:00,1378,210
8/6/15 15:15,1302,210
8/6/15 15:30,1136,210
8/6/15 15:45,1083,210
8/6/15 16:00,1044,210
8/6/15 16:15,966,210
8/6/15 16:30,879,210
8/6/15 16:45,797,210
8/6/15 17:00,712,210
8/6/15 17:15,700,210
8/6/15 17:30,548,210
8/6/15 17:45,442,210
8/6/15 18:00,359,210
8/6/15 18:15,267,210
8/6/15 18:30,185,210
8/6/15 18:45,127,210
8/6/15 19:00,76,210
8/6/15 19:15,35,210
8/6/15 19:30,15,210
8/6/15 19:45,3,210
8/6/15 20:00,1,210
8/6/15 20:15,1,210
8/6/15 20:30,1,210
8/6/15 20:45,1,210
8/6/15 21:00,1,210
8/6/15 21:15,1,210
8/6/15 21:30,1,210
8/6/15 21:45,1,210
8/6/15 22:00,1,210
8/6/15 22:15,1,210
8/6/15 22:30,1,210
8/6/15 22:45,1,210
8/6/15 23:00,1,210
8/6/15 23:15,1,210
8/6/15 23:30,1,210
8/6/15 23:45,1,210
8/7/15 0:00,1,210
8/7/15 0:15,1,210
8/7/15 0:30,1,210
8/7/15 0:45,1,210
8/7/15 1:00,1,210
8/7/15 1:15,1,210
8/7/15 1:30,1,210
8/7/15 1:45,1,210
8/7/15 2:00,1,210
8/7/15 2:15,1,210
8/7/15 2:30,1,210
8/7/15 2:45,1,210
8/7/15 3:00,1,210
8/7/15 3:15,1,210
8/7/15 3:30,1,210
8/7/15 3:45,1,210
8/7/15 4:00,1,210
8/7/15 4:15,1,210
8/7/15 4:30,1,210
8/7/15 4:45,3,210
8/7/15 5:00,13,210
8/7/15 5:15,30,210
8/7/15 5:30,47,210
8/7/15 5:45,61,210
8/7/15 6:00,72,210
8/7/15 6:15,82,210
8/7/15 6:30,90,210
8/7/15 6:45,97,210
8/7/15 7:00,105,210
8/7/15 7:15,113,210
8/7/15 7:30,702,210
8/7/15 7:45,801,210
8/7/15 8:00,896,210
8/7/15 8:15,989,210
8/7/15 8:30,1082,210
8/7/15 8:45,1172,210
8/7/15 9:00,1268,210
8/7/15 9:15,1337,210
8/7/15 9:30,1410,210
8/7/15 9:45,1471,210
8/7/15 10:00,1534,210
8/7/15 10:15,1604,210
8/7/15 10:30,1659,210
8/7/15 10:45,1701,210
8/7/15 11:00,1541,210
8/7/15 11:15,1746,210
8/7/15 11:30,1685,210
8/7/15 11:45,1813,210
8/7/15 12:00,1821,210
8/7/15 12:15,1821,210
8/7/15 12:30,1815,210
8/7/15 12:45,1544,210
8/7/15 13:00,1778,210
8/7/15 13:15,1756,210
8/7/15 13:30,1716,210
8/7/15 13:45,1670,210
8/7/15 14:00,1625,210
8/7/15 14:15,1574,210
8/7/15 14:30,1510,210
8/7/15 14:45,1448,210
8/7/15 15:00,1381,210
8/7/15 15:15,1307,210
8/7/15 15:30,1224,210
8/7/15 15:45,841,210
8/7/15 16:00,961,210
8/7/15 16:15,973,210
8/7/15 16:30,886,210
8/7/15 16:45,800,210
8/7/15 17:00,715,210
8/7/15 17:15,702,210
8/7/15 17:30,544,210
8/7/15 17:45,441,210
8/7/15 18:00,355,210
8/7/15 18:15,264,210
8/7/15 18:30,187,210
8/7/15 18:45,125,210
8/7/15 19:00,73,210
8/7/15 19:15,29,210
8/7/15 19:30,12,210
8/7/15 19:45,2,210
8/7/15 20:00,1,210
8/7/15 20:15,1,210
8/7/15 20:30,1,210
8/7/15 20:45,1,210
8/7/15 21:00,1,210
8/7/15 21:15,1,210
8/7/15 21:30,1,210
8/7/15 21:45,1,210
8/7/15 22:00,1,210
8/7/15 22:15,1,210
8/7/15 22:30,1,210
8/7/15 22:45,1,210
8/7/15 23:00,1,210
8/7/15 23:15,1,210
8/7/15 23:30,1,210
8/7/15 23:45,1,210
8/8/15 0:00,1,210
8/8/15 0:15,1,210
8/8/15 0:30,1,210
8/8/15 0:45,1,210
8/8/15 1:00,1,210
8/8/15 1:15,1,210
8/8/15 1:30,1,210
8/8/15 1:45,1,210
8/8/15 2:00,1,210
8/8/15 2:15,1,210
8/8/15 2:30,1,210
8/8/15 2:45,1,210
8/8/15 3:00,1,210
8/8/15 3:15,1,210
8/8/15 3:30,1,210
8/8/15 3:45,1,210
8/8/15 4:00,1,210
8/8/15 4:15,1,210
8/8/15 4:30,1,210
8/8/15 4:45,1,210
8/8/15 5:00,5,210
8/8/15 5:15,13,210
