"Date","PAR_surf_Flux","Qual_Surf_PAR","day","month","year","hour","minute","hhour","tzone","xlat","xlon","noon","sunrise","sunset","azimuth","zenith","eqtime","declin","daylight","PAR","PAR_particleFlux","dayLength"
2015-07-18 10:45:00,1760,210,18,7,2015,10,0.75,10.75,-8,47.6292991,-122.254822,12.2539677223783,4.49381557163852,20.0141198731181,35.70934356316,103.548580568916,-6.21877534269724,21.0334104757534,15.5203043014795,0,0,55873.0954853263
2015-07-18 11:00:00,1789,210,18,7,2015,11,0,11,-8,47.6292991,-122.254822,12.2539810998813,4.49400104627052,20.0139611534921,38.9369500462536,102.018006919686,-6.21957799287897,21.0315858634368,15.5199601072216,0,0,55871.8563859977
2015-07-18 11:15:00,1824,210,18,7,2015,11,0.25,11.25,-8,47.6292991,-122.254822,12.2539944611658,4.49418655714235,20.0138023651892,42.0889944873336,100.377972547391,-6.22037966994655,21.029760608351,15.5196158080468,0,0,55870.6169089687
2015-07-18 11:30:00,1852,210,18,7,2015,11,0.5,11.5,-8,47.6292991,-122.254822,12.2540078062289,4.49437210424491,20.0136435082129,45.1670682165337,98.6359509265338,-6.22118037373445,21.0279347104866,15.519271403968,0,0,55869.3770542848
2015-07-18 11:45:00,1870,210,18,7,2015,11,0.75,11.75,-8,47.6292991,-122.254822,12.254021135068,4.49455768756911,20.0134845825668,48.1738515613505,96.7992922819609,-6.22198010407737,21.0261081698343,15.5189268949977,0,0,55868.1368219917
2015-07-18 12:00:00,1879,210,18,7,2015,12,0,12,-8,47.6292991,-122.254822,12.2540344476784,4.49474330708095,20.0133255882758,51.1129679406712,94.8751622052014,-6.22277886070283,21.0242809866298,15.5185822811949,0,0,55866.8962123015
2015-07-18 12:15:00,1878,210,18,7,2015,12,0.25,12.25,-8,47.6292991,-122.254822,12.2540477440574,4.49492896277131,20.0131665253435,53.9888502369936,92.8704987248481,-6.22357664344564,21.0224531608641,15.5182375625722,0,0,55865.65522526
2015-07-18 12:30:00,1881,210,18,7,2015,12,0.5,12.5,-8,47.6292991,-122.254822,12.2540610242024,4.49511465463113,20.0130073937736,56.8066247855401,90.7919858681362,-6.22437345214112,21.0206246925275,15.5178927391424,0,0,55864.4138609128
2015-07-18 12:45:00,1824,210,18,7,2015,12,0.75,12.75,-8,47.6292991,-122.254822,12.2540742881086,4.49530038262637,20.0128481935909,59.5720163079768,88.6460415723534,-6.22516928651682,21.0187955818563,15.5175478109645,0.0413818673328404,0.189115133711081,55863.1721194721
2015-07-18 13:00:00,1774,210,18,7,2015,13,0,13,-8,47.6292991,-122.254822,12.2540875357735,4.49548614674797,20.012688924799,62.2912755889965,86.438817848449,-6.22596414640841,21.0169658288411,15.517202778051,3.74642065086125,17.1211423744359,55861.9300009836
2015-07-18 13:15:00,1820,210,18,7,2015,13,0.25,13.25,-8,47.6292991,-122.254822,12.2541007671942,4.4956719469868,20.0125295874016,64.9711306464363,84.1762112979427,-6.22675803165097,21.0151354334727,15.5168576404148,14.242289641844,65.0872636632273,55860.6875054932
2015-07-18 13:30:00,1788,210,18,7,2015,13,0.5,13.5,-8,47.6292991,-122.254822,12.2541139823662,4.49585778330892,20.0123701814235,67.6187615373394,81.8638823877046,-6.22755094197379,21.0133043959869,15.5165123981146,28.9830164390748,132.452385126572,55859.4446332126
2015-07-18 13:45:00,1742,210,18,7,2015,13,0.75,13.75,-8,47.6292991,-122.254822,12.2541271812869,4.4960436557052,20.0122107068685,70.2417987026905,79.5072822479514,-6.22834287721207,21.0114727163748,15.5161670511633,46.1689185314532,210.991957688741,55858.201384188
2015-07-18 14:00:00,1697,210,18,7,2015,14,0,14,-8,47.6292991,-122.254822,12.2541403639534,4.49622956416661,20.0120511637401,72.8483448106699,77.1116861499644,-6.22913383720177,21.0096403946267,15.5158215995735,64.8331849456542,296.28765520164,55856.9577584647
2015-07-19 10:00:00,1599,210,19,7,2015,10,0,10,-8,47.6292991,-122.254822,12.2551420218772,4.51121752839316,19.9990665153612,25.6178840236013,107.583141726493,-6.28923331263018,20.8609808632153,15.487848986968,0,0,55756.2563530849
2015-07-19 10:15:00,1661,210,19,7,2015,10,0.25,10.25,-8,47.6292991,-122.254822,12.2551538770945,4.51140629989062,19.9989014542984,29.0758214162262,106.423975443909,-6.28994462567017,20.8590967777196,15.4874951544078,0,0,55754.9825558679
2015-07-19 10:30:00,1709,210,19,7,2015,10,0.5,10.5,-8,47.6292991,-122.254822,12.2551657157925,4.51159510601739,19.9987363255676,32.4609634020445,105.132895520202,-6.29065494755008,20.8572120562652,15.4871412195502,0,0,55753.7083903808
2015-07-19 10:45:00,1759,210,19,7,2015,10,0.75,10.75,-8,47.6292991,-122.254822,12.2551775379686,4.5117839467646,19.9985711291726,35.7707662853584,103.717216030248,-6.29136427811459,20.8553266988426,15.486787182408,0,0,55752.4338566686
2015-07-19 11:00:00,1369,210,19,7,2015,11,0,11,-8,47.6292991,-122.254822,12.2551893436202,4.51197282212358,19.9984058651167,39.00420852154,102.18443201285,-6.29207261720937,20.8534407054407,15.4864330429932,0,0,55751.1589547753
2015-07-19 11:15:00,1833,210,19,7,2015,11,0.25,11.25,-8,47.6292991,-122.254822,12.2552011327431,4.51216173206011,19.998240533426,42.1616626065633,100.542096685865,-6.29277996458408,20.8515540763033,15.4860788013659,0,0,55749.8836849173
2015-07-19 11:30:00,1861,210,19,7,2015,11,0.5,11.5,-8,47.6292991,-122.254822,12.2552129053347,4.51235067656551,19.998075134104,45.2447481964261,98.7977189328956,-6.29348632008478,20.8496668114192,15.4857244575385,0,0,55748.6080471385
2015-07-19 11:45:00,1866,210,19,7,2015,11,0.75,11.75,-8,47.6292991,-122.254822,12.2552246613926,4.51253965563094,19.9979096671543,48.2561795027349,96.9586816242532,-6.29419168355646,20.8477789107789,15.4853700115233,0,0,55747.332041484
2015-07-19 12:00:00,1874,210,19,7,2015,12,0,12,-8,47.6292991,-122.254822,12.2552364009125,4.51272866922239,19.9977441326026,51.199617451402,95.0321800900448,-6.29489605475069,20.8458903746246,15.4850154633802,0,0,55746.0556681688
2015-07-19 12:15:00,1869,210,19,7,2015,12,0.25,12.25,-8,47.6292991,-122.254822,12.2552481238919,4.51291771733103,19.9975785304527,54.0795344152067,93.0251792203555,-6.29559943351293,20.8440012029466,15.4846608131217,0,0,55744.7789272381
2015-07-19 12:30:00,1858,210,19,7,2015,12,0.5,12.5,-8,47.6292991,-122.254822,12.2552598303281,4.51310679994808,19.9974128607082,56.9010968731138,90.9443871885826,-6.29630181968883,20.8421113957347,15.4843060607601,0,0,55743.5018187364
2015-07-19 12:45:00,1425,210,19,7,2015,12,0.75,12.75,-8,47.6292991,-122.254822,12.2552715202172,4.51329591703951,19.9972471233948,59.6700693075281,88.7962436192442,-6.29700321303063,20.8402209532316,15.4839512063553,0.0180572423558417,0.0825215975661965,55742.2243428792
2015-07-19 13:00:00,1829,210,19,7,2015,13,0,13,-8,47.6292991,-122.254822,12.2552831935564,4.51348506859651,19.9970813185163,62.3927411012999,86.5869200711069,-6.29770361338408,20.8383298754275,15.4835962499198,3.26762873713645,14.9330633287136,55740.9464997112
2015-07-19 13:15:00,1807,210,19,7,2015,13,0.25,13.25,-8,47.6292991,-122.254822,12.2552948503433,4.51367425461038,19.9969154460761,65.0758771373248,84.3223309116798,-6.29840302059572,20.8364381623116,15.4832411914658,13.4190343030889,61.3249867651162,55739.6682892768
2015-07-19 13:30:00,1776,210,19,7,2015,13,0.5,13.5,-8,47.6292991,-122.254822,12.2553064905736,4.51386347504696,19.9967495061003,67.7266921899861,82.0081529689044,-6.29910143441767,20.8345458141278,15.4828860310533,27.9877896213406,127.904198569527,55738.389711792
2015-07-19 13:45:00,1735,210,19,7,2015,13,0.75,13.75,-8,47.6292991,-122.254822,12.2553181142449,4.51405272989755,19.9965834985923,70.3528489559941,79.6498527122175,-6.29979885469683,20.8326528308653,15.4825307686948,45.0888113052651,206.055867665061,55737.1107673012
2015-07-19 14:00:00,1691,210,19,7,2015,14,0,14,-8,47.6292991,-122.254822,12.2553297213547,4.51424201915338,19.9964174235559,72.9624796282878,77.2527201107598,-6.30049528127928,20.8307592125143,15.4821754044025,63.7125287170121,291.166256236745,55735.8314558492
2015-07-20 10:00:00,815,210,20,7,2015,10,0,10,-8,47.6292991,-122.254822,12.2562043611673,4.52949508628641,19.9829136360483,25.66317899017,107.762384264627,-6.35297367004059,20.6772189471229,15.4534185497619,0,0,55632.3067791428
2015-07-20 10:15:00,894,210,20,7,2015,10,0.25,10.25,-8,47.6292991,-122.254822,12.2562146167689,4.52968710479163,19.9827421287461,29.1285000873223,106.60134860593,-6.35358900613234,20.6752741417712,15.4530550239545,0,0,55630.9980862361
2015-07-20 10:30:00,911,210,20,7,2015,10,0.5,10.5,-8,47.6292991,-122.254822,12.2562248555645,4.52987915628295,19.9825705548461,32.5205487303068,105.308189735737,-6.3542033338701,20.6733287076543,15.4526913985631,0,0,55629.6890348272
2015-07-20 10:45:00,1194,210,20,7,2015,10,0.75,10.75,-8,47.6292991,-122.254822,12.2562350775518,4.53007124075196,19.9823989143517,35.8367807850755,103.890264018943,-6.35481665311001,20.6713826447606,15.4523276735997,0,0,55628.3796249591
2015-07-20 11:00:00,865,210,20,7,2015,11,0,11,-8,47.6292991,-122.254822,12.2562452827285,4.53026335819027,19.9822272072667,39.0761869792933,102.35510769943,-6.35542896370827,20.6694359530788,15.4519638490764,0,0,55627.069856675
2015-07-20 11:15:00,1939,210,20,7,2015,11,0.25,11.25,-8,47.6292991,-122.254822,12.2562554710906,4.5304555085637,19.9820554336176,42.2391623990551,100.710313217295,-6.35604026543899,20.6674886328588,15.4515999250539,0,0,55625.759730194
2015-07-20 11:30:00,1869,210,20,7,2015,11,0.5,11.5,-8,47.6292991,-122.254822,12.256265642636,4.53064769186387,19.9818835934081,45.3273571870925,98.9634260832554,-6.35665055815882,20.6655406840891,15.4512359015442,0,0,55624.4492455592
2015-07-20 11:45:00,1890,210,20,7,2015,11,0.75,11.75,-8,47.6292991,-122.254822,12.2562757973621,4.53083990808235,19.9817116866418,48.3435216644411,97.1218628478273,-6.35725984172395,20.6635921067588,15.4508717785594,0,0,55623.1384028139
2015-07-20 12:00:00,1747,210,20,7,2015,12,0,12,-8,47.6292991,-122.254822,12.2562859352652,4.53103215718499,19.9815397133453,51.291356475198,95.1928494447879,-6.35786811590937,20.6616429011177,15.4505075561603,0,0,55621.8272021772
2015-07-20 12:15:00,1864,210,20,7,2015,12,0.25,12.25,-8,47.6292991,-122.254822,12.2562960563429,4.53122443916338,19.9813676735223,54.1753756217134,93.1833783401421,-6.3584753805717,20.6596930671546,15.450143234359,0,0,55620.5156436923
2015-07-20 12:30:00,1850,210,20,7,2015,12,0.5,12.5,-8,47.6292991,-122.254822,12.2563061605928,4.53141675400911,19.9811955671765,57.0007877551825,91.1001824392546,-6.35908163556774,20.6577426048584,15.4497788131674,0,0,55619.2037274025
2015-07-20 12:45:00,1842,210,20,7,2015,12,0.75,12.75,-8,47.6292991,-122.254822,12.2563162480112,4.53160910168807,19.9810233943344,59.773399013239,88.9497235344006,-6.35968688067344,20.6557915144789,15.4494142926463,0.00617136749178802,0.0282031494374713,55617.8914535267
2015-07-20 13:00:00,1825,210,20,7,2015,13,0,13,-8,47.6292991,-122.254822,12.2563263185958,4.53180148219184,19.9808511549997,62.4995391265403,86.7381931307709,-6.36029111574571,20.653839796005,15.4490496728078,2.81121763006034,12.8472645693758,55616.5788221082
2015-07-20 13:15:00,1793,210,20,7,2015,13,0.25,13.25,-8,47.6292991,-122.254822,12.256336372344,4.53199389551204,19.980678849176,65.1860114460504,84.4715237010675,-6.3608943406414,20.6518874494255,15.448684953664,12.5953507047502,57.5607527207082,55615.2658331903
2015-07-20 13:30:00,1769,210,20,7,2015,13,0.5,13.5,-8,47.6292991,-122.254822,12.2563464092523,4.5321863416145,19.9805064768901,67.8400669241061,82.155408735313,-6.36149655513727,20.6499344749909,15.4483201352756,26.9804576867006,123.300691628222,55613.9524869921
2015-07-20 13:45:00,1730,210,20,7,2015,13,0.75,13.75,-8,47.6292991,-122.254822,12.2563564293182,4.53237882049087,19.9803340381455,70.4694018390033,79.7953303246503,-6.36209775909087,20.6479808726894,15.4479552176546,43.9911112733223,201.039378519083,55612.6387835566
2015-07-20 14:00:00,1684,210,20,7,2015,14,0,14,-8,47.6292991,-122.254822,12.2563664325393,4.53257133213278,19.9801615329459,73.0821791083347,77.3965934181782,-6.36269795235961,20.64602664251,15.4475902008131,62.5716236389209,285.952320029869,55611.3247229271
2015-07-21 10:00:00,1173,210,21,7,2015,10,0,10,-8,47.6292991,-122.254822,12.2571118666966,4.54807689751024,19.966146835883,25.7126023932784,107.946453772982,-6.40742400179603,20.4876609495151,15.4180699383727,0,0,55505.0517781418
2015-07-21 10:15:00,610,210,21,7,2015,10,0.25,10.25,-8,47.6292991,-122.254822,12.2571204963278,4.54827200635024,19.9659689863054,29.1854920589095,106.783383522793,-6.40794177966936,20.4856561221137,15.4176969799552,0,0,55503.7091278386
2015-07-21 10:30:00,437,210,21,7,2015,10,0.5,10.5,-8,47.6292991,-122.254822,12.2571291088911,4.5484671465559,19.9657910712263,32.5846104295483,105.487979733689,-6.40845853346491,20.4836506732977,15.4173239246704,0,0,55502.3661288133
2015-07-21 10:45:00,293,210,21,7,2015,10,0.75,10.75,-8,47.6292991,-122.254822,12.2571377043842,4.54866231811926,19.9656130906491,35.9074142939455,104.067642825017,-6.40897426305011,20.4816446030543,15.4169507725298,0,0,55501.0227811073
2015-07-21 11:00:00,357,210,21,7,2015,11,0,11,-8,47.6292991,-122.254822,12.2571462828049,4.54885752103228,19.9654350445774,39.1529084279189,102.529951838456,-6.4094889682918,20.4796379113715,15.4165775235452,0,0,55499.6790847626
2015-07-21 11:15:00,518,210,21,7,2015,11,0.25,11.25,-8,47.6292991,-122.254822,12.2571548441498,4.54905275526075,19.9652569330388,42.321512562324,100.882539839341,-6.41000264898804,20.4776305985059,15.4162041777781,0,0,55498.3350400012
2015-07-21 11:30:00,595,210,21,7,2015,11,0.5,11.5,-8,47.6292991,-122.254822,12.2571633884168,4.54924802079666,19.9650787560369,45.4149095384337,99.1329901745565,-6.41051530500655,20.4756226644455,15.4158307352402,0,0,55496.9906468648
2015-07-21 11:45:00,816,210,21,7,2015,11,0.75,11.75,-8,47.6292991,-122.254822,12.2571719156036,4.54944331763201,19.9649005135751,48.4358880541354,97.2887540966552,-6.41102693621482,20.4736141091777,15.4154571959431,0,0,55495.6459053953
2015-07-21 12:00:00,1388,210,21,7,2015,12,0,12,-8,47.6292991,-122.254822,12.2571804257069,4.54963864573263,19.9647222056811,51.3881907153865,95.3570889924164,-6.41153754241174,20.4716049329593,15.4150835599485,0,0,55494.3008158145
2015-07-21 12:15:00,1201,210,21,7,2015,12,0.25,12.25,-8,47.6292991,-122.254822,12.2571889187244,4.54983400509046,19.9645438323584,54.2763753162876,93.3450156005619,-6.41204712346491,20.4695951357785,15.4147098272679,0,0,55492.9553781645
2015-07-21 12:30:00,1391,210,21,7,2015,12,0.5,12.5,-8,47.6292991,-122.254822,12.257197394654,4.55002939569757,19.9643653936105,57.1056947224786,91.2592921255922,-6.41255567924243,20.4675847176223,15.4143359979129,0,0,55491.6095924866
2015-07-21 12:45:00,1044,210,21,7,2015,12,0.75,12.75,-8,47.6292991,-122.254822,12.2572058534924,4.55022481751971,19.9641868894651,59.8819986266233,89.1064029891091,-6.41306320954372,20.4655736787485,15.4139620719454,0.001447705468301,0.00661601399013555,55490.2634590034
2015-07-21 13:00:00,957,210,21,7,2015,13,0,13,-8,47.6292991,-122.254822,12.2572142952373,4.55042027054893,19.9640083199256,62.6116588546107,86.8925600225782,-6.41356971423723,20.4635620191442,15.4135880493767,2.38053380382604,10.879039483485,55488.9169777561
2015-07-21 13:15:00,1868,210,21,7,2015,13,0.25,13.25,-8,47.6292991,-122.254822,12.2572227198865,4.55061575477721,19.9638296849958,65.3015188196008,84.6237141249051,-6.41407519319073,20.4615497387975,15.4132139302186,11.7734919618284,53.8048582655558,55487.570148787
2015-07-21 13:30:00,943,210,21,7,2015,13,0.5,13.5,-8,47.6292991,-122.254822,12.2572311274368,4.55081127017041,19.9636509847031,67.9588670977437,82.3055757317773,-6.414579646205,20.4595368379653,15.4128397145327,25.962406415943,118.64819732086,55486.2229723176
2015-07-21 13:45:00,593,210,21,7,2015,13,0.75,13.75,-8,47.6292991,-122.254822,12.2572395178858,4.55100681672051,19.9634722190511,70.5914348548071,79.9436428219558,-6.4150830731485,20.4575233166355,15.4124654023306,42.8768060352498,195.947003581092,55484.8754483901
2015-07-21 14:00:00,612,210,21,7,2015,14,0,14,-8,47.6292991,-122.254822,12.2572478912315,4.55120239441958,19.9632933880434,73.2074169082032,77.5432355908335,-6.41558547388969,20.4555091747954,15.4120909936238,61.4112602437586,280.649459313977,55483.5275770458
2015-07-22 10:00:00,685,210,22,7,2015,10,0,10,-8,47.6292991,-122.254822,12.2578621203753,4.56694802943126,19.9487762113194,25.7661909906471,108.135270460037,-6.4524392225201,20.2923745698732,15.3818281818881,0,0,55374.5814547973
2015-07-22 10:15:00,1778,210,22,7,2015,10,0.25,10.25,-8,47.6292991,-122.254822,12.2578691000409,4.56714607425283,19.948592125829,29.246830423545,106.969999267523,-6.4528580024555,20.2903104330679,15.3814460515762,0,0,55373.2057856743
2015-07-22 10:30:00,1825,210,22,7,2015,10,0.5,10.5,-8,47.6292991,-122.254822,12.2578760624011,4.56734414884527,19.948407975957,32.6531776524091,105.672183718891,-6.45327574406844,20.2882456823499,15.3810638271117,0,0,55371.8297776023
2015-07-22 10:45:00,1775,210,22,7,2015,10,0.75,10.75,-8,47.6292991,-122.254822,12.2578830074539,4.567542253201,19.9482237617069,35.9826918154884,104.249270060721,-6.45369244723701,20.2861803177053,15.3806815085059,0,0,55370.4534306212
2015-07-22 11:00:00,1739,210,22,7,2015,11,0,11,-8,47.6292991,-122.254822,12.2578899351973,4.56774038731238,19.9480394830823,39.2343935772658,102.708881726631,-6.45410811183909,20.2841143391212,15.3802990957699,0,0,55369.0767447716
2015-07-22 11:15:00,621,210,22,7,2015,11,0.25,11.25,-8,47.6292991,-122.254822,12.2578968456283,4.56793855114528,19.9478551401113,42.4087294277901,101.058693805483,-6.45452273769758,20.2820477468605,15.379916588966,0,0,55367.6997202777
2015-07-22 11:30:00,1923,210,22,7,2015,11,0.5,11.5,-8,47.6292991,-122.254822,12.2579037387448,4.56813674469206,19.9476707327976,45.5074171708161,99.3063286795653,-6.4549363246906,20.2799805409104,15.3795339881056,0,0,55366.32235718
2015-07-22 11:45:00,1629,210,22,7,2015,11,0.75,11.75,-8,47.6292991,-122.254822,12.257910614545,4.56833496794518,19.9474862611447,48.5332861913042,97.4592733115134,-6.45534887269692,20.2779127212569,15.3791512931996,0,0,55364.9446555184
2015-07-22 12:00:00,1866,210,22,7,2015,12,0,12,-8,47.6292991,-122.254822,12.2579174730257,4.56853322087041,19.9473017251809,51.4901233335064,95.5248173738114,-6.45576038153967,20.2758442881642,15.3787685043105,0,0,55363.5666155178
2015-07-22 12:15:00,1952,210,22,7,2015,12,0.25,12.25,-8,47.6292991,-122.254822,12.257924314185,4.56873150346017,19.9471171249097,54.3825323681988,93.5100105562535,-6.45617085109749,20.2737752416189,15.3783856214496,0,0,55362.1882372185
2015-07-22 12:30:00,1909,210,22,7,2015,12,0.5,12.5,-8,47.6292991,-122.254822,12.2579311380208,4.5689298157069,19.9469324603347,57.2158124309403,91.4216369102603,-6.45658028124935,20.2717055816073,15.3780026446278,0,0,55360.8095206602
2015-07-22 12:45:00,1735,210,22,7,2015,12,0.75,12.75,-8,47.6292991,-122.254822,12.2579379445303,4.56912815757641,19.9467477314842,59.9958586738303,89.2662039287149,-6.45698867181929,20.2696353083935,15.3776195739078,0.00018140814969755,0.000829035244117806,55359.4304660682
